time,Nu,heat_flux,Q,Q_num,norm_grad_u,norm_A,KE
0.0523,1.8898504091626926,1.4165807592415949e-06,0.8652903772799434,108970.85990383787,381.4989218636774,330.1073460313152,0.0012620938541242353
0.0524,2.135444625538928,1.8075679590462787e-06,0.8633652944059679,111551.51030142998,386.850480313237,333.99327882673236,0.0012625772242598082
0.052500000000000005,2.2490697343744666,1.988473016161888e-06,0.8615513759044865,114130.58009872223,392.12075665591044,337.83217741760797,0.001263091994760721
0.0526,2.3912157845060373,2.2147864315611407e-06,0.8597760781699176,116699.03378633213,397.3271780078118,341.6124028578756,0.0012636127043002727
0.052700000000000004,2.6618715458549334,2.6456911883924085e-06,0.8581592822997902,119270.19661284277,402.43714856731236,345.3551745853002,0.0012641055060199757
0.0528,2.766706961984234,2.8126167602933633e-06,0.856621849927692,121850.67066296145,407.4973737644705,349.0711541547952,0.001264614127918445
0.0529,2.7844689056089003,2.840922364800144e-06,0.8551335858958117,124447.66540214414,412.53368192129795,352.7714067241621,0.0012650794196769415
0.053000000000000005,2.589206668099612,2.530084934141102e-06,0.8537188586286737,127002.91337598198,417.4379862454749,356.3746811657386,0.0012655701723066901
0.0531,2.554263864259598,2.4744792302359707e-06,0.8523782630157347,129568.67132112186,422.2966503657294,359.95648531610226,0.0012660576983232923
0.053200000000000004,2.5512534632211947,2.4697111804902162e-06,0.8510270000602581,132125.77659214943,427.12052095914885,363.49109561604155,0.0012665785144811426
0.0533,2.4131582164446788,2.249875738490656e-06,0.8498309488899279,134730.39017286088,431.9169430452338,367.05638554977037,0.0012670917167124645
0.0534,2.58692227257183,2.5265490903185922e-06,0.8486317093795858,137320.03425622827,436.66430919900495,370.56717914061045,0.001267611357830898
0.053500000000000006,2.76619703550145,2.8120016916031936e-06,0.847494982358596,139881.5224575478,441.309259260622,374.0073828917652,0.0012681115547602516
0.0536,2.643991482166779,2.617461665613556e-06,0.8463955434885589,142458.06268233218,445.9335510985758,377.4361703418646,0.001268624711990323
0.053700000000000005,2.798968527507749,2.8642351692954134e-06,0.8453070760633071,145047.05332688143,450.5468428117555,380.85043432675957,0.001269155332004841
0.0538,2.5423417744076526,2.4556703681499893e-06,0.8442904157022567,147588.23164899516,455.0236872274105,384.172138043607,0.0012696707599547117
0.0539,2.7267423845610352,2.749294973254941e-06,0.8432842296264906,150156.503633655,459.5133095762081,387.5003272690962,0.0012701739747240778
0.054,2.5304784939790324,2.4368307178015613e-06,0.8423666850061128,152746.70547621857,463.96449087909394,390.82823014237175,0.0012707116045090026
0.0541,2.5323785103681358,2.4398803123618354e-06,0.841485784516814,155340.57992727595,468.3771259730857,394.1326932991937,0.0012712032726240937
0.054200000000000005,2.470561983896159,2.341478340939573e-06,0.840590816976072,157876.72923531252,472.687827863522,397.33704739844296,0.0012717111252151163
0.0543,2.3777639100632064,2.1937440454892702e-06,0.8397413028853823,160431.22177667878,476.97863990403926,400.5386645215144,0.0012721996680006573
0.054400000000000004,2.4643353383247892,2.331610670319729e-06,0.8389165728874277,163002.14791142487,481.2579198815116,403.7352448219326,0.0012726873758182942
0.0545,2.352542988495327,2.1536290893432618e-06,0.8381239628995578,165570.00657727453,485.4925559022605,406.9029449110364,0.0012731516673280836
0.0546,2.1545773387035956,1.8384304335168928e-06,0.8373118493257984,168129.01610840394,489.70450412394416,410.03538397119377,0.0012736677961905196
0.054700000000000006,2.2699070374618913,2.022089815075753e-06,0.8365489406741876,170670.02151919753,493.8411417329077,413.12228397800027,0.0012741817439031894
0.0548,2.241421943281212,1.9767523767836964e-06,0.8358289559953528,173215.64545948466,497.939003361772,416.1918373292341,0.0012746628301153432
0.054900000000000004,2.3816267394113932,2.2000265499008595e-06,0.8351448967016866,175761.09402741687,501.9951739487664,419.23870769219053,0.0012751442591897382
0.055,2.4548866044685527,2.316704687840935e-06,0.8344958453450892,178381.73996829908,506.1171095130278,422.3526251466894,0.0012756541158811586
0.0551,2.5370432587144567,2.4475521990715802e-06,0.8338711530106834,180959.9252492447,510.14337848255775,425.39384721601954,0.0012761541635393943
0.055200000000000006,2.6475045756651143,2.6234744668746465e-06,0.8332576534151953,183504.04038867552,514.0951469748917,428.3737158004402,0.0012766253771100062
0.0553,2.6035208001192363,2.5534605352629896e-06,0.8326153902909911,186061.24569308304,518.064135335366,431.348172238025,0.0012771374805611332
0.055400000000000005,2.807034270453295,2.877565919487311e-06,0.8319783587608738,188642.02862154786,522.0441090592094,434.3294010558695,0.0012776236976974839
0.0555,2.464360024859187,2.331906305705412e-06,0.8313901650024131,191185.27720583693,525.9232128790858,437.24738673414276,0.0012780814852141134
0.055600000000000004,2.5209185251661923,2.421996558487235e-06,0.8308265275014362,193768.59834134576,529.8236548301387,440.1915473306423,0.001278559236568579
0.0557,2.6801826351074296,2.6756444591223944e-06,0.8302864543862605,196345.1687861605,533.6815107762097,443.1085293538827,0.001279038975398982
0.0558,2.9317768304351155,3.076332009696038e-06,0.8297442668697185,198886.25647268113,537.4748242302306,445.96665399184434,0.0012795483319816801
0.055900000000000005,3.000263638558312,3.1854282811421173e-06,0.8292338805264482,201476.16501141258,541.2959775888504,448.86096400936145,0.0012800448916312766
0.056,2.7241031251949384,2.7456689347257213e-06,0.8287020077509016,204025.28786310556,545.0591173525,451.6915848929499,0.0012805311888200329
0.056100000000000004,2.867378857810283,2.9738681390611996e-06,0.8282201539678591,206618.53937407656,548.8312719050368,454.5531205195695,0.0012810673455854193
0.0562,2.982713149621207,3.157573707087759e-06,0.8277306381564284,209165.77786525362,552.5305355289798,457.34645277432486,0.0012815537797130935
0.0563,3.3162924537151772,3.6888529402111542e-06,0.8272746217634752,211737.14776230563,556.222852003164,460.14904950712014,0.0012820486157261153
0.056400000000000006,3.1474319511783584,3.4199653016870302e-06,0.826819660544337,214284.02093448042,559.8660057859906,462.9082208542853,0.001282568468981939
0.0565,3.1927101368842385,3.4921094988866338e-06,0.8263802587557691,216856.69627254037,563.516302567477,465.6787479288057,0.0012830496112285492
0.056600000000000004,3.2658316914630934,3.608598921014363e-06,0.825972313196885,219388.73799542748,567.0765324280368,468.389515249246,0.0012836034603393015
0.0567,3.508018066001967,3.9943486320146065e-06,0.8255980113682069,221929.79583898638,570.6097243224466,471.09425366797717,0.0012841268158602702
0.0568,3.226178218351329,3.5455170317001335e-06,0.8251700992795284,224491.04108871598,574.190528603326,473.80485549297214,0.0012846303588686964
0.056900000000000006,3.308569360809848,3.6767738100637093e-06,0.8247939635074663,227080.58445602443,577.7560845609758,476.52973092559716,0.0012851206782320923
0.057,3.1502394100711424,3.4246417174918244e-06,0.8244437209010027,229647.10536331224,581.2587091824583,479.21509300450134,0.001285620078640644
0.057100000000000005,3.2872582444923557,3.642905171081339e-06,0.8240952118523995,232231.11129642953,584.7669369501798,481.90363279024064,0.001286136404391027
0.0572,3.533643812074692,4.035362594085004e-06,0.8237515313280669,234814.01618890854,588.2551979442877,484.5761201183048,0.0012866311523673482
0.057300000000000004,3.5454400609939203,4.054191116472843e-06,0.8234200973718099,237419.49979010044,591.7479064735398,487.2571187680086,0.00128713409585815
0.0574,3.660420476574105,4.237365864666592e-06,0.8230342649177849,239938.63383910587,595.1578614114626,489.83531297682947,0.0012876200194666405
0.0575,3.9028056932662163,4.623469393963484e-06,0.8226890229505828,242527.81617808974,598.6115270669794,492.47113232969565,0.0012881295221862882
0.057600000000000005,3.814737802859516,4.483243275360012e-06,0.8223695042863253,245126.91236994194,602.0443711803929,495.10293108599456,0.0012886408475369622
0.0577,3.7937273491623733,4.449822812410841e-06,0.8220095353015268,247688.11466872788,605.4464378146502,497.68274499798156,0.0012891682805008943
0.057800000000000004,3.79548469923199,4.452666388132578e-06,0.8216711266734361,250275.1096790393,608.8506919559169,500.27503403531784,0.0012896531968234093
0.0579,3.7000197090519125,4.3006520906301745e-06,0.8214101703755458,252861.3280937074,612.1828114027076,502.8531874152826,0.0012901401736048776
0.058,3.6398624836305213,4.20487431815768e-06,0.8210959160531548,255444.0990654617,615.5368323602977,505.41477923133914,0.0012906471796880101
0.058100000000000006,3.5995252701888205,4.140665022548222e-06,0.8208365307911192,258044.82892810294,618.8578498019625,507.9811304842966,0.0012911609783078715
0.0582,3.5191763217757255,4.012720942052467e-06,0.8204830708455682,260548.52875042852,622.120751536924,510.43954465776574,0.001291661031094665
0.058300000000000005,3.8621455784005296,4.5590720031012165e-06,0.8202277095700923,263191.7276623806,625.463082085297,513.0221512394796,0.0012921873752718934
0.0584,3.909964462339603,4.635288346981682e-06,0.8199457453012743,265732.40448624565,628.6908533670825,515.492390328164,0.0012926534056177422
0.0585,3.9592045745276994,4.713770112774358e-06,0.8196458098182976,268345.75760561717,632.0059163590944,518.0210011240991,0.0012931559487267357
0.058600000000000006,4.003755078653568,4.784783210156066e-06,0.8193309868380158,270889.54234022886,635.2383948524177,520.470500931829,0.001293630837664824
0.0587,4.180169184422027,5.065849821428791e-06,0.8190853406699552,273459.28296266776,638.4357266575086,522.9333446651395,0.0012941765018946265
0.058800000000000005,4.167696851979653,5.046032430234946e-06,0.8188341505299379,276031.63888342853,641.6282614157011,525.3871323923197,0.0012946990678447989
0.0589,4.158981673321637,5.03219971900429e-06,0.818600401735939,278639.9506880606,644.8366882324606,527.8635720411697,0.0012952080732687044
0.059000000000000004,4.242646061541746,5.165527151842448e-06,0.81835528158501,281244.81215005566,648.0378469463459,530.325194715522,0.0012957078833395457
0.0591,4.203056314862584,5.1025117541788755e-06,0.8181015911004791,283801.9127806141,651.1790529850128,532.7306193383429,0.0012961909819399371
0.0592,4.013388492297318,4.800416316585046e-06,0.8178842474029299,286371.6371113325,654.2943309895365,535.1370264813779,0.0012967150196271594
0.059300000000000005,3.918662165152502,4.6495609423178e-06,0.8176908066549865,288986.4458639849,657.4301572822288,537.5745956274209,0.0012972268904992582
0.0594,3.9511457919529818,4.701355792378935e-06,0.8174769814441144,291564.81577879965,660.5292054594105,539.9674210346407,0.0012977166008919024
0.059500000000000004,3.7783235439543774,4.42608359039822e-06,0.8172464949270267,294098.9975864934,663.5806377591985,542.3089503101477,0.0012982034717755446
0.0596,3.678129749495629,4.266509769392884e-06,0.8170313505876751,296651.1754247202,666.6291731715049,544.6569336974617,0.0012987075352963906
0.0597,3.5665538155664143,4.088799771657621e-06,0.8167741053275961,299202.6589510543,669.7007167536035,546.994203763671,0.0012992280753434048
0.059800000000000006,3.5148819167980605,4.006520828805298e-06,0.8165682687875049,301776.5035425003,672.7445863391815,549.3418822031497,0.0012997127994709503
0.0599,3.7738713901343317,4.419167531013811e-06,0.8163411624857532,304325.7416836997,675.7680411878711,551.6572683140365,0.0013002121629742149
0.060000000000000005,3.598690550798926,4.140121151810735e-06,0.8161490826825739,306892.569504665,678.7716419641155,553.9788529399465,0.0013007019003338145
0.0601,3.788526783994667,4.442604385008152e-06,0.8159674044184717,309499.8760984653,681.8006791188161,556.3271304713301,0.0013011724191263948
0.060200000000000004,3.787218048492877,4.440563697160867e-06,0.8157900480961312,312084.7054996422,684.7906780599887,558.6454201903405,0.0013016618704364282
0.0603,3.893408474708892,4.6097911047635056e-06,0.8156155750849298,314674.20173135493,687.7728992657989,560.9582887625005,0.0013021330536010138
0.0604,3.959800724610285,4.715614629251352e-06,0.8154069018178473,317264.27310828655,690.7743478650669,563.2621708478976,0.0013026414695291371
0.060500000000000005,4.265370779556285,5.202507009710205e-06,0.8152380025056959,319880.35175545455,693.7601758225379,565.5796599555672,0.0013031501162638064
0.0606,4.344598670636379,5.328788979176107e-06,0.815043554389855,322441.91161940864,696.6985816292579,567.8396883094812,0.0013036721404447935
0.060700000000000004,4.71866367774447,5.924828027184594e-06,0.814875935085669,325025.8150746051,699.628408290453,570.110353418184,0.0013041669304119114
0.0608,4.5272521120493,5.6199142252184e-06,0.8146921223913545,327584.55550943996,702.5353665587772,572.3500288367613,0.0013046456692661242
0.0609,4.460035835876743,5.512874670722411e-06,0.8145207944493089,330199.34173234954,705.4819804271038,574.6297431671517,0.0013051622035471784
0.061000000000000006,4.341028480035362,5.3233134319856775e-06,0.8143524644370611,332804.9124830387,708.406355962814,576.8924618011864,0.0013056575592018437
0.0611,4.403106237303128,5.422277057353935e-06,0.8141622429328027,335365.606387135,711.2926199348524,579.1075948277106,0.0013061643192119393
0.061200000000000004,4.548035572902421,5.653254023295993e-06,0.8139419472273642,337947.5076725427,714.2186609293967,581.3325276230003,0.0013066418964134
0.0613,4.79935215425042,6.053749159298407e-06,0.8138026168072944,340565.00615493377,717.1019914425301,583.5794771536575,0.001307132091965711
0.0614,4.7981378793238285,6.051874818661598e-06,0.8136458566412469,343124.49028693483,719.9302814991754,585.7682906123639,0.00130759251583127
0.061500000000000006,4.609705877489831,5.75168858270215e-06,0.8135046176456265,345720.74631134723,722.774294538638,587.9802261227356,0.0013081042506672364
0.0616,4.754823697372131,5.98297839449674e-06,0.8133032500580745,348251.3063119519,725.5943114886502,590.1282117573708,0.001308636274648415
0.061700000000000005,4.871598530051376,6.16911033862588e-06,0.8131441214424514,350816.3015640396,728.404057334261,592.2974772561829,0.0013091214610926924
0.0618,4.906897540343579,6.225418912607794e-06,0.8130050592253307,353336.3382667325,731.1406051065015,594.4210109566557,0.0013096028312667984
0.061900000000000004,4.891234047662321,6.200521950530603e-06,0.8128694551856056,355938.92055032117,733.9507775944937,596.6061687162769,0.0013101198891288873
0.062,5.160602678429771,6.629816030766948e-06,0.8127211989435233,358532.8430565981,736.7546481609944,598.7761209806227,0.0013106391383787882
0.0621,5.465253631450244,7.115340741211065e-06,0.8125822647374098,361095.92106399115,739.5098313589514,600.9125735612406,0.001311133789009957
0.062200000000000005,5.514157527171222,7.193340485756726e-06,0.812447640000894,363662.3224207521,742.2560949991879,603.0442126583681,0.0013116547219946529
0.0623,5.67271148979321,7.446071653240905e-06,0.8122867931104192,366244.7405076368,745.0343666920884,605.1815764773745,0.0013121320617323795
0.062400000000000004,5.768587856897917,7.598928700642342e-06,0.8121740877516901,368862.5163530363,747.7959918528511,607.3405275074545,0.0013126420783083107
0.0625,5.853677287776354,7.73459922864542e-06,0.8119915637276525,371385.51717972057,750.5177444801845,609.4140769458154,0.0013131511413917898
0.0626,5.6587696041113675,7.424077350325954e-06,0.8118447387818452,373939.71169951535,753.2303553896814,611.5061011138945,0.0013136552682262428
0.0627,5.497220300616736,7.166708726879107e-06,0.8116984119282924,376566.9991724601,756.0080718803425,613.6505513502461,0.00131418085624946
0.06280000000000001,5.5491656770259645,7.249560559412341e-06,0.8115807346681061,379149.325789521,758.7058187927696,615.7510258128058,0.0013146795748719443
0.0629,5.253781036644771,6.778902629310495e-06,0.8114590724976084,381778.9723828822,761.4464777592389,617.8826525990881,0.0013151747803420483
0.063,5.406174560835522,7.021829830231487e-06,0.8113416326863239,384351.5723645255,764.1182447059592,619.9609442251362,0.0013156646200968576
0.0631,5.337314143364069,6.912160544228346e-06,0.811191746565322,386932.81006628677,766.8214547103277,622.039235150234,0.001316204533957841
0.0632,5.271690307396198,6.807647096109999e-06,0.8110739066733257,389510.98071074137,769.4836970021368,624.108148248956,0.0013167105752351386
0.06330000000000001,5.325088271953558,6.8928144359373684e-06,0.8109622273064921,392077.4208656153,772.1208676981421,626.160858618307,0.0013172029592210862
0.0634,5.496954576143943,7.166786196464309e-06,0.8108202330295755,394611.0580574625,774.7472585244298,628.180752695798,0.0013176866128293103
0.0635,5.246315741608243,6.767411232702161e-06,0.8107060675378774,397175.52028678043,777.3700656673694,630.2186289588576,0.001318200741944788
0.0636,5.316998342414478,6.880127753120655e-06,0.8106002663223436,399790.43552692194,780.0266806399945,632.2898350653146,0.0013187094861532708
0.0637,5.310523023700362,6.869876440171206e-06,0.8104520424971617,402346.34466986597,782.6592257623175,634.3077680983127,0.0013192367902646188
0.06380000000000001,5.209591739484935,6.709084653192311e-06,0.8103237823665448,404866.4105626605,785.2307318175965,636.2911366368874,0.0013197181441295825
0.0639,5.335359493853522,6.909597429307616e-06,0.8102222654390836,407483.727519854,787.8634644493291,638.3445210228203,0.001320242160050049
0.064,5.0970059850369696,6.529780220172632e-06,0.8101327142069997,410095.9969019172,790.4721894477905,640.3873803424921,0.0013207180473577863
0.0641,5.013303850277114,6.396440192211614e-06,0.8100321092176758,412703.2314501823,793.0794564926546,642.4198249199518,0.0013211894664014753
0.06420000000000001,5.2808815068132455,6.82297601787909e-06,0.8098896060314956,415216.16707468726,795.6302783533752,644.3726926823323,0.0013217061519714454
0.06430000000000001,5.373041244117674,6.969932100873787e-06,0.8097871248343035,417810.87360536895,798.2133770677401,646.3829156199681,0.001322215367056942
0.0644,5.479015251015557,7.138909084973341e-06,0.8096730771850268,420350.31339628255,800.7482333660618,648.344286159969,0.001322671231032963
0.0645,5.5183930185146615,7.201743510494442e-06,0.8095624759724015,422940.352320277,803.321131648958,650.3386443386854,0.0013231740388319044
0.0646,5.239744210206731,6.757680235189454e-06,0.8094757122756169,425512.2026863847,805.8462457433396,652.3129637577247,0.0013236644996319265
0.06470000000000001,4.905428133640337,6.22487977791278e-06,0.8093753438764606,428159.79139578075,808.4496359366935,654.3392020930565,0.001324189749437585
0.0648,5.036530580615054,6.433908801685355e-06,0.8092665078518174,430738.08073535014,810.9891933686904,656.3063924230447,0.0013247111217904843
0.0649,4.910188350321031,6.2325915549831875e-06,0.8091699033959182,433323.3396859991,813.516413645545,658.2729978405622,0.001325239003186784
0.065,4.8218379057756575,6.091827382175457e-06,0.8090655465467451,435884.3204295816,816.0220910984759,660.2153591288106,0.001325778209135215
0.0651,4.780225688647362,6.025559647110662e-06,0.8089699886987142,438484.9533969402,818.5494804664462,662.1819639622773,0.0013262809911188647
0.06520000000000001,4.845130434950486,6.1290769383026765e-06,0.8088520425242335,440998.2706583723,821.0117198939552,664.077006572561,0.0013267736995928306
0.0653,4.938603991851593,6.278134980898459e-06,0.808752450665467,443546.44497636694,823.4816796810933,665.9928265202032,0.0013272739584677354
0.0654,4.660082381753404,5.834229762067215e-06,0.8086533887068752,446065.3687621453,825.9178318130766,667.8812534890812,0.0013277590571752244
0.0655,4.711175008364563,5.915731280914968e-06,0.8085690088787524,448708.3196827654,828.4474576173939,669.8569397138232,0.001328258283847387
0.0656,4.709641105640317,5.913345223176453e-06,0.8084790301927378,451293.57238391985,830.9230643973139,671.7838732687161,0.0013287229236692984
0.06570000000000001,4.712334293557882,5.917697368584171e-06,0.8083948345882661,453880.9922471359,833.3884322226016,673.7069038143622,0.0013292522490457107
0.0658,5.005383560225277,6.384900307648337e-06,0.8082957062867687,456486.85724578064,835.8798715625037,675.6381111555056,0.0013297681476310819
0.0659,4.891652757652336,6.203666281585241e-06,0.8082167953079346,459062.7140627116,838.3167406901049,677.5416696135426,0.0013302760946038023
0.066,4.911726939528643,6.235728693347019e-06,0.8081008142677819,461598.76952132554,840.7498080868916,679.4106045105051,0.001330761247506566
0.0661,4.842281916649297,6.1250867304482015e-06,0.8080150431175861,464163.7740966185,843.171998046867,681.2956583573833,0.0013312242130815615
0.06620000000000001,4.918488411991502,6.246631945413398e-06,0.8079278598576838,466742.04308386863,845.6017581136674,683.1852187246601,0.0013317274629796518
0.0663,4.523697521050623,5.617334775393774e-06,0.8078256856081498,469330.712746149,848.0507248629317,685.0771582428868,0.0013322253875067086
0.0664,4.543513696057165,5.648981301484681e-06,0.8077064793364613,471886.57391129155,850.4822297198442,686.9400075052298,0.0013327147527515376
0.0665,4.359857257899538,5.3562542468657525e-06,0.8076221194648786,474389.1234958469,852.8234950848907,688.7591186299098,0.001333174707077305
0.0666,4.375512737250483,5.381265786578209e-06,0.8075672143214166,477029.5413625675,855.2517239352986,690.6732522420193,0.0013336839679224477
0.06670000000000001,4.1636694111603525,5.043594032993667e-06,0.8074853649522943,479642.2486372687,857.6775755388312,692.5620900953697,0.0013341996466847271
0.0668,3.9937151445663552,4.772696699181869e-06,0.8073976478252916,482171.9865789014,860.0298155118697,694.3860501039047,0.0013347074154127399
0.0669,4.13617421245657,4.99986037268956e-06,0.8073075106289689,484727.94503692596,862.4025581498504,696.2240623800122,0.0013351947222079409
0.067,4.009340167128348,4.797702492499492e-06,0.8071969930520725,487280.1563466236,864.7883442749373,698.0545511252175,0.0013356918804538086
0.0671,3.970691758481051,4.736133745066116e-06,0.8071242540326306,489871.5704490585,867.1629617097312,699.9082585946966,0.001336176671795684
0.06720000000000001,3.9209947309787463,4.656948927917828e-06,0.807044868924093,492451.1153993067,869.5286218921693,701.7486126807148,0.0013366737170662465
0.0673,4.1383496944957034,5.0035284105876045e-06,0.8069642652652259,494982.5111649006,871.8476955836333,703.5499350898282,0.0013371439347407428
0.0674,4.182568494634481,5.074077898676925e-06,0.8068875700195339,497577.3757823509,874.2130543311115,705.3916470885902,0.0013376296937969454
0.0675,4.292054805668644,5.248688059639715e-06,0.806818972653836,500159.2466071825,876.5527343161515,707.2193765778595,0.001338144286446099
0.06760000000000001,4.412388559194417,5.440596499320982e-06,0.8067461729302585,502755.98329830484,878.9045444997236,709.0528776461621,0.0013386672465393356
0.06770000000000001,4.4875915276945175,5.560553058725143e-06,0.8067002935306948,505383.2437410257,881.2481216309933,710.9031183930925,0.0013391669816463624
0.0678,4.576741754631546,5.7027494909112035e-06,0.8066372939306632,507967.99433757877,883.56779403038,712.7187343809424,0.0013396431964770705
0.0679,4.7607212525147595,5.996145858581843e-06,0.8065933706701828,510560.6210935656,885.8679903699159,714.5352483212856,0.001340152423128374
0.068,4.998477418141813,6.375291198581375e-06,0.8065098378837716,513121.226549782,888.1786328646087,716.3248052034642,0.0013406552032460453
